ID, file_name,cds,trna,hypothetical protein,transposase,pseudogene,conjuga,phage,fimbrial,plasmid,crispr,resistance,virulence,secretion system
esc_sa5123aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7277792_trimmed.velvet.gff,4759,81,827,58,0,17,347,47,28,10,101,9,40
esc_pa5086aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR6051910_trimmed.velvet.gff,5012,91,774,60,0,11,378,69,33,12,120,10,69
esc_pa5086aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5086aa_as.fasta.gff,5022,82,773,56,0,10,378,69,32,12,122,10,65
esc_ca5670aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5670aa_as.fasta.gff,4777,67,760,56,0,78,185,74,52,11,116,9,65
esc_ha0680aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha0680aa_as.fasta.gff,4278,32,648,35,0,27,95,53,25,3,104,9,48
srs3547223,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7522852_trimmed.velvet.gff,4906,83,726,85,0,9,313,60,35,13,122,12,62
esc_la6612aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_la6612aa_as.fasta.gff,4990,76,726,62,0,15,388,70,27,11,116,9,74
esc_ca2708aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2708aa_as.fasta.gff,4718,74,733,61,0,64,267,58,51,23,112,11,60
esc_ca6226aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca6226aa_as.fasta.gff,4503,76,680,20,0,37,220,74,25,11,107,10,48
esc_ca5980aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5980aa_as.fasta.gff,4907,64,782,50,0,43,353,59,30,3,113,9,48
esc_sa4038aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7244329_trimmed.velvet.gff,4353,73,644,51,0,3,157,72,14,11,105,8,35
esc_oa1782aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_oa1782aa_as.fasta.gff,4589,80,690,46,0,11,199,73,28,11,107,11,46
esc_ja7598aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5005429_trimmed.velvet.gff,5160,86,1239,63,0,10,391,72,27,11,109,7,63
esc_ja7598aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7598aa_as.fasta.gff,4984,75,755,58,0,9,381,75,30,11,124,10,66
esc_ca5773aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5773aa_as.fasta.gff,4567,79,687,67,0,5,194,66,18,3,109,10,47
esc_ja7597aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7597aa_as.fasta.gff,5073,72,777,62,0,24,376,75,41,11,121,10,71
esc_ja7597aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5005427_trimmed.velvet.gff,5042,85,766,62,0,24,374,75,39,11,122,10,71
esc_ba5169aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba5169aa_as.fasta.gff,4674,77,712,70,0,40,183,69,33,3,112,9,47
esc_ba8910aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba8910aa_as.fasta.gff,4565,69,679,47,0,12,190,68,18,13,110,8,73
esc_ea6182aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ea6182aa_as.fasta.gff,4639,70,702,52,0,3,275,60,16,3,107,7,49
esc_ca1398aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1398aa_as.fasta.gff,4804,71,737,89,0,18,205,74,34,3,112,11,48
esc_ca5956aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5956aa_as.fasta.gff,5265,63,892,55,0,94,306,57,52,11,117,10,70
srs3551152,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7527641_trimmed.velvet.gff,5158,91,925,66,0,43,405,50,54,14,114,11,50
40105_b02,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/40105_B02_contigs_pacbio.fa.gff,4782,89,652,108,0,35,204,60,22,11,111,9,27
esc_ca4733aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca4733aa_as.fasta.gff,4502,73,680,60,0,23,149,62,18,4,109,8,62
esc_ha2669aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha2669aa_as.fasta.gff,5050,79,774,64,0,20,358,69,31,11,128,10,74
esc_ha2669aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3742245_trimmed.velvet.gff,4981,82,790,62,0,21,328,69,32,11,119,10,74
esc_ra6578aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra6578aa_as.fasta.gff,4759,75,807,75,0,61,141,62,55,14,123,9,43
15056_3#48,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#48.gff,4773,74,707,82,0,6,303,54,31,3,111,9,39
15056_3#49,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#49.gff,4741,77,715,80,0,6,295,54,29,3,111,9,28
15056_3#42,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#42.gff,4759,74,709,83,0,5,289,54,30,3,111,9,39
15056_3#43,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#43.gff,4878,74,747,85,0,16,297,54,40,3,111,9,42
15056_3#40,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#40.gff,4730,79,707,81,0,4,298,54,28,3,111,9,28
15056_3#41,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#41.gff,4740,75,716,83,0,6,301,54,29,3,111,9,28
15056_3#46,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#46.gff,4727,75,703,83,0,1,290,54,30,3,111,9,39
15056_3#47,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#47.gff,4752,73,732,74,0,28,264,54,40,3,110,9,47
15056_3#44,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#44.gff,4858,80,785,76,0,43,290,47,37,3,111,9,50
15056_3#45,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/15056_3#45.gff,4764,71,710,83,0,6,292,54,31,3,111,9,39
esc_sa6161aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7290928_trimmed.velvet.gff,4852,85,788,57,0,8,310,72,31,11,116,12,63
esc_ca5958aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca5958aa_as.fasta.gff,5027,57,888,69,0,26,257,59,38,13,123,9,59
esc_ca1291aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca1291aa_as.fasta.gff,5022,69,886,64,0,27,255,59,38,13,123,9,60
esc_sa6085aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7290920_trimmed.velvet.gff,5083,84,801,80,0,8,454,75,27,11,113,9,64
esc_sa6087aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7290921_trimmed.velvet.gff,5042,74,926,71,0,13,386,75,37,11,110,9,57
esc_sa6088aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7290922_trimmed.velvet.gff,5074,88,834,64,0,20,375,75,33,11,123,10,68
jskf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKF00000000.fa.gff,4709,36,727,93,0,43,209,69,30,13,113,8,60
jskf00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314460_trimmed.velvet.gff,4696,79,757,60,0,43,220,57,30,17,113,8,59
jske00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKE00000000.fa.gff,4665,38,721,92,0,41,193,70,31,17,113,7,60
jske00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314462_trimmed.velvet.gff,4629,74,717,59,0,41,198,57,30,17,110,7,59
jskd00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKD00000000.fa.gff,4766,40,724,63,0,39,293,58,30,24,116,9,55
jskd00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314463_trimmed.velvet.gff,4768,78,728,65,0,42,295,58,32,24,113,9,56
jskc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKC00000000.fa.gff,4953,43,771,79,0,56,291,82,38,3,116,9,52
jskc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314464_trimmed.velvet.gff,4960,74,781,72,0,58,288,72,43,3,114,9,52
jskb00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKB00000000.fa.gff,4335,42,623,47,0,3,152,74,15,11,107,9,47
jskb00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314465_trimmed.velvet.gff,4311,69,631,30,0,3,148,73,15,11,108,9,48
jska00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314466_trimmed.velvet.gff,4215,70,662,45,0,4,78,56,14,3,104,8,36
jska00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSKA00000000.fa.gff,4212,29,670,35,0,4,74,56,14,3,103,8,37
jsjz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSJZ00000000.fa.gff,4327,36,681,75,0,4,132,47,19,5,107,8,24
jsjz00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314467_trimmed.velvet.gff,5420,59,2499,45,0,3,119,37,13,5,75,5,19
upec-240,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314468_trimmed.velvet.gff,4839,80,731,67,0,36,309,75,31,23,113,8,60
11679_8#89,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_8#89.gff,4496,74,693,78,0,58,124,49,37,11,117,10,56
esc_ia1217aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181403_trimmed.velvet.gff,5324,85,853,58,0,50,408,75,42,10,129,9,70
esc_ia1217aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1217aa_as.fasta.gff,5199,62,835,50,0,53,413,75,49,11,127,10,75
esc_ia1215aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181400_trimmed.velvet.gff,5103,81,763,58,0,10,349,79,33,12,126,10,63
esc_ia1215aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1215aa_as.fasta.gff,5010,60,762,60,0,9,373,75,32,11,120,10,66
11657_7#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#67.gff,4616,77,717,69,0,16,166,66,16,3,109,8,54
11657_7#66,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_7#66.gff,4790,79,717,85,0,36,285,54,40,3,113,9,40
11657_7#66,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#66.gff,4790,79,717,85,0,36,285,54,40,3,113,9,40
esc_sa6793aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367420_trimmed.velvet.gff,4852,87,895,63,0,20,311,75,24,12,110,9,67
esc_ra7538aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra7538aa_as.fasta.gff,5020,90,780,48,0,58,360,86,46,11,113,11,49
esc_sa6794aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367423_trimmed.velvet.gff,5021,85,961,65,0,47,345,70,36,11,119,10,57
esc_sa6795aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367424_trimmed.velvet.gff,4754,81,800,99,0,48,223,64,37,12,115,10,46
esc_sa6796aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367428_trimmed.velvet.gff,4826,67,912,83,0,58,226,60,29,3,106,9,38
esc_sa2346aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7187892_trimmed.velvet.gff,5129,94,837,66,0,23,383,78,36,11,127,10,69
esc_ja4699aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja4699aa_as.fasta.gff,5008,65,754,55,0,9,400,75,30,11,124,10,65
esc_ja4699aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787898_trimmed.velvet.gff,4954,82,771,56,0,9,394,72,31,11,121,10,52
esc_ca3100aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca3100aa_as.fasta.gff,4266,73,626,50,0,3,120,62,13,2,105,8,25
11679_8#81,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_8#81.gff,4585,75,676,45,0,37,242,77,30,23,111,12,42
esc_ka1583aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka1583aa_as.fasta.gff,5044,74,768,59,0,10,395,69,31,11,123,10,66
esc_ka1583aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5038954_trimmed.velvet.gff,5098,97,815,60,0,9,406,69,30,11,120,10,67
esc_ka1346aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5038953_trimmed.velvet.gff,5121,98,840,61,0,8,373,69,31,11,122,9,67
esc_ka1346aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka1346aa_as.fasta.gff,5068,67,790,50,0,10,356,69,33,11,121,10,66
esc_ja4698aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787896_trimmed.velvet.gff,4927,79,772,73,0,47,332,68,31,13,115,12,53
esc_ja4698aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja4698aa_as.fasta.gff,4917,75,783,70,0,48,326,68,33,13,118,12,54
esc_ga8484aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ga8484aa_as.fasta.gff,5094,90,779,61,0,10,405,69,32,11,126,10,65
esc_ga8484aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3530412_trimmed.velvet.gff,4988,87,800,60,0,11,365,69,32,11,121,10,65
esc_ja7820aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7820aa_as.fasta.gff,5026,71,758,53,0,10,409,69,34,11,119,10,66
esc_ka5289aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka5289aa_as.fasta.gff,4981,67,752,59,0,9,371,69,33,11,122,9,65
esc_ka5289aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018251_trimmed.velvet.gff,4976,84,755,62,0,10,371,69,34,11,120,9,67
esc_ka3942aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018254_trimmed.velvet.gff,4731,76,762,63,0,36,292,47,54,15,110,11,55
esc_ka3942aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka3942aa_as.fasta.gff,4784,65,759,65,0,37,300,47,53,15,110,11,56
esc_ja8138aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8138aa_as.fasta.gff,4872,56,741,67,0,38,329,59,41,3,115,9,41
srs1796917,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5018259_trimmed.velvet.gff,4812,79,833,55,0,10,356,70,28,11,115,8,56
8939_4#2,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/murray/8939_4#2.gff,4931,77,815,52,0,32,268,63,43,13,120,11,41
esc_ca0899aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca0899aa_as.fasta.gff,5275,69,810,76,0,23,478,75,38,11,124,10,74
esc_ba9216aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ba9216aa_as.fasta.gff,4309,74,666,41,0,4,119,45,15,4,109,9,42
esc_pa5229aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5229aa_as.fasta.gff,4962,68,743,60,0,10,360,72,31,11,119,12,65
esc_pa5229aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052059_trimmed.velvet.gff,4946,81,758,58,0,10,354,72,31,11,118,12,68
esc_pa5228aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052058_trimmed.velvet.gff,4905,82,724,62,0,8,319,76,29,10,123,9,58
esc_pa5228aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5228aa_as.fasta.gff,4924,84,740,56,0,9,316,76,30,10,125,10,65
srs3528673,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7500934_trimmed.velvet.gff,4962,78,807,67,0,19,302,64,33,12,119,10,42
esc_pa5222aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5222aa_as.fasta.gff,5211,80,859,72,0,16,379,72,44,11,134,12,66
esc_pa5222aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052051_trimmed.velvet.gff,5176,77,854,70,0,16,375,72,43,11,131,12,60
esc_pa5221aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052050_trimmed.velvet.gff,4809,78,1067,64,0,9,291,67,24,10,110,6,38
esc_pa5221aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5221aa_as.fasta.gff,4879,66,738,56,0,9,333,75,29,11,121,10,43
esc_pa5223aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052052_trimmed.velvet.gff,5002,73,850,67,0,43,351,78,40,11,113,8,77
esc_pa5223aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5223aa_as.fasta.gff,5076,69,788,53,0,39,384,77,37,11,120,10,75
esc_pa5226aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052055_trimmed.velvet.gff,5176,73,996,76,0,15,377,70,39,10,118,8,51
esc_pa5226aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5226aa_as.fasta.gff,5233,77,889,68,0,19,383,72,43,11,128,10,58
esc_pa5225aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa5225aa_as.fasta.gff,4879,71,728,58,0,8,331,72,30,11,120,12,67
esc_pa5225aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052054_trimmed.velvet.gff,4893,82,738,58,0,8,330,72,30,11,120,12,67
11657_6#62,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#62.gff,4905,78,742,82,0,38,264,67,35,10,119,10,55
11657_6#63,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_6#63.gff,4863,73,749,98,0,38,296,53,40,3,113,9,49
11657_6#63,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#63.gff,4863,73,749,98,0,38,296,53,40,3,113,9,49
11657_6#61,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#61.gff,5101,82,843,81,0,58,302,64,44,12,121,13,50
11657_6#66,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#66.gff,4997,76,771,78,0,44,338,69,43,5,117,10,58
11657_6#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_6#67.gff,4830,80,719,84,0,22,317,53,38,3,112,9,39
11657_6#67,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#67.gff,4830,80,719,84,0,22,317,53,38,3,112,9,39
11657_6#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#64.gff,4884,76,750,89,0,27,299,54,39,3,114,9,40
11657_6#64,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_6#64.gff,4884,76,750,89,0,27,299,54,39,3,114,9,40
11657_6#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_6#65.gff,4905,75,745,73,0,37,335,49,38,3,118,10,40
11657_6#65,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_6#65.gff,4905,75,745,73,0,37,335,49,38,3,118,10,40
esc_sa3537aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7230232_trimmed.velvet.gff,4941,83,733,64,0,10,393,75,31,11,120,10,65
